RD_ID,RD_MESSAGE,CLEAN_TH,Expert,Score,Date
3068388,"Its to far from all the islands. 45 min to the marina and then the boat rides are and hour. The smell when you go over the sewage is gross. Nothing to see here. Krabi was much easier. Rented a private motor boat for 10000 Bhat, was at Phi Phi, and bamboo beach in 45 min right from the beach.",มันไกลจากเกาะทั้งหมด 45 นาทีถึงท่าจอดเรือและจากนั้นนั่งเรือและชั่วโมง กลิ่นเมื่อคุณข้ามสิ่งโสโครกนั้นแย่มาก ไม่มีอะไรให้ดูที่นี่ กระบี่ง่ายกว่ามาก เช่าเรือยนต์ส่วนตัวสำหรับ 10000 Bhat อยู่ที่เกาะพีพีและหาดไผ่ใน 45 นาทีจากชายหาด,NEG,2,March 2019
3068567,Too poo much uh people to a not so good and clean beach.Is ok if you are 20 to 30 or more single and you want you know cheeky cheeky.But if you want to relax to a beatifull clean beach with clear turquoise sea this is not the place.,มากเกินไปปูคนเอ่อไปที่ชายหาดไม่ค่อยดีและสะอาดมันโอเคถ้าคุณเป็น 20 ถึง 30 หรือมากกว่านั้นและคุณต้องการให้คุณรู้ว่าหน้าด้านหน้าด้าน แต่ถ้าคุณต้องการที่จะผ่อนคลายไปยังชายหาดที่สะอาดด้วยน้ำทะเลสีฟ้าครามใส ไม่ใช่สถานที่,NEG,2,March 2018
3068690,"A rubbish-bin full of plastic bags, garbages etc... invaded of chinese who spend time taking photos, and blocked by parasailing activities, jet ski etc... One of the most awful and dirty beach i've seen.",ถังขยะเต็มไปด้วยถุงพลาสติกขยะ ฯลฯ  บุกจีนที่ใช้เวลาถ่ายรูปและถูกบล็อกโดยกิจกรรมพาราเซลลิ่งเจ็ทสกี ฯลฯ  หนึ่งในชายหาดที่น่ากลัวและสกปรกที่สุดที่ฉันเคยเห็น,NEG,1,July 2018
3068842,"Spent a couple of hours on our first day here - the sea was dirty and murky, rubbish floating and tangling in my feet, I got out quickly. Unable to relax due to being asked to buy something every 5 minutes. The beach is full of jet ski's and speed boats which charge an astonishing amount for short rides. We spent the rest of our time in Patong by the pool in our hotel before going on to a quieter, cleaner part of Thailand. A very different (and disappointing) place to what we visited just over 9 years ago.",ใช้เวลาสองสามชั่วโมงในวันแรกของเราที่นี่  ทะเลสกปรกและมืดสลัวขยะลอยและพันกันอยู่ในเท้าของฉันฉันออกไปอย่างรวดเร็ว ไม่สามารถผ่อนคลายได้เนื่องจากถูกขอให้ซื้อบางอย่างทุก 5 นาที ชายหาดแห่งนี้เต็มไปด้วยเจ็ทสกีและเรือเร็วซึ่งมีราคาน่าอัศจรรย์สำหรับการขี่ระยะสั้น เราใช้เวลาที่เหลือของเราในป่าตองข้างสระว่ายน้ำในโรงแรมของเราก่อนจะไปที่เงียบสงบเป็นส่วนหนึ่งของประเทศไทย สถานที่ที่แตกต่างกันมาก และน่าผิดหวัง กับสิ่งที่เราได้เยี่ยมชมเมื่อ 9 ปีที่แล้ว,NEG,2,March 2015
3068851,Too many people and overworked. You'd be better off taking the island hopping package. Nice place to watch the sunset though.,มีคนจำนวนมากเกินไปและทำงานหนักเกินไป คุณน่าจะดีกว่าที่จะไปทำแพ็คเกจกระโดดเกาะ เป็นสถานที่ที่ดีในการชมพระอาทิตย์ตก,NEG,2,January 2012
3068865,"We are staying in Surin Beach which is Amazing. The nearby bang tao is very nice aswell. Patong is awful, a place for noisy and booze lover turists (mainly Aussies, Americans and Russians). They could be anywhere else and feel the same, they are just drinking and going to ""massage"" parlours. The beach is dirty and noisy. Go anywhere else in Phuket if you like cristalline water and relaxing landscapes","เราพักที่หาดสุรินทร์ซึ่งน่าทึ่งมาก บางเทาใกล้เคียงก็ดีเหมือนกัน ป่าตองเป็นสถานที่ที่น่ากลัวสำหรับคนรักของคนรักที่มีเสียงดังและดื่มเหล้า ส่วนใหญ่เป็นชาวออสเตรเลียชาวอเมริกันและชาวรัสเซีย พวกเขาอาจจะอยู่ที่อื่นและรู้สึกเหมือนกันพวกเขาแค่ดื่มและไปที่ ""นวด"" อาบอบ ชายหาดสกปรกและเสียงดัง ไปที่อื่นในภูเก็ตถ้าคุณชอบน้ำคริสติลลีนและภูมิทัศน์ผ่อนคลาย",NEG,1,March 2018
3068875,If compared to karon beach we prefer karon beach more than patong beach.Patong beach is more dirty and crowded.its not been well taken care about cleanliness and also there were no beach chairs available.Not enjoyed much !!!,ถ้าเทียบกับหาดกะรนเราชอบหาดกะรนมากกว่าหาดป่าตองหาดป่าตองสกปรกและแออัดมากขึ้นไม่ค่อยได้รับการดูแลเกี่ยวกับความสะอาดและยังไม่มีเก้าอี้ชายหาดให้บริการ,NEG,2,August 2016
3068921,Water is dirty and there are a lot of people. If you want to see some decent beaches arange a boat tour and there are some stunning ones in the area. It's interesting to walk along on the way to somewhere but don't go out of your way to see this beach.,น้ำสกปรกและมีผู้คนมากมาย หากคุณต้องการที่จะเห็นชายหาดที่สวยงามบางแห่งก็มีบริการทัวร์ทางเรือและมีชายหาดที่สวยงามมากมายในพื้นที่ มันน่าสนใจที่จะเดินไปตามทางไปที่ใดที่หนึ่ง แต่อย่าออกนอกเส้นทางของคุณเพื่อดูชายหาดนี้,NEG,1,February 2016
3068929,"Patong is famous for its nightlife, not its beach. Nevertheless, one would probably saunter along the beach when he/she is at Patong as it is located just in front of one of the most bustling parts of the town. Really nothing much about the beach and it is quite crowded. The sand is not the most pristine and the water is not the clearest. Just be sure you do not sit on the folding beach chairs arranged along the beach as you would soon find someone asking for payment from you.",ป่าตองมีชื่อเสียงในด้านสถานบันเทิงยามค่ำคืนไม่ใช่ชายหาด อย่างไรก็ตามอาจมีใครสักคนที่เดินไปตามชายหาดเมื่อเขา  เธออยู่ที่หาดป่าตองเนื่องจากตั้งอยู่ด้านหน้าของย่านที่คึกคักที่สุดแห่งหนึ่งของเมือง จริงๆไม่มีอะไรเกี่ยวกับชายหาดและมันค่อนข้างแออัด ทรายไม่ใช่สิ่งที่บริสุทธิ์ที่สุดและน้ำไม่ชัดเจน เพียงให้แน่ใจว่าคุณไม่ได้นั่งบนเก้าอี้ชายหาดที่จัดเรียงตามชายหาดเพราะคุณจะพบคนที่ขอชำระเงินจากคุณในไม่ช้า,POS,2,April 2014
3068948,If you’re staying in Patong head to paradise beach. There’s a free shuttle which stops outside the police station at the beach end of Bangla Road every half hour. Much much nicer and clean! It’s 200 baht but so worth it! Patong beach has rubbish and plastic in the sea and beach. It has a nice sunset but that’s about it. Plus the amount of times you get hassled for jet ski hire is very annoying.,หากคุณพักในป่าตองมุ่งหน้าสู่หาดสวรรค์ มีบริการรถรับส่งฟรีซึ่งจอดด้านนอกสถานีตำรวจที่ปลายชายหาดของถนนบางลาทุกครึ่งชั่วโมง ดีกว่ามากและสะอาด ราคา 200 บาท แต่คุ้มค่ามาก หาดป่าตองมีขยะและพลาสติกอยู่ในทะเลและชายหาด พระอาทิตย์ตกที่สวยงาม แต่ก็เกี่ยวกับมัน บวกกับจำนวนครั้งที่คุณได้รับความยุ่งยากในการเช่าเจ็ทสกีเป็นที่น่ารำคาญมาก,NEG,2,May 2018
3068955,"Mostly food and loud entertainment with many restaurants offering the same stuff. You see one, you see all. Good for first timers to experience but for repeated visitors, patong beach is too highly commercialised. There are many other cheaper and better eateries elsewhere without being harassed by touts.",อาหารและความบันเทิงส่วนใหญ่มีร้านอาหารมากมายที่นำเสนอสิ่งเดียวกัน คุณเห็นหนึ่งคุณเห็นทั้งหมด เหมาะสำหรับผู้ที่มีประสบการณ์ครั้งแรก แต่สำหรับผู้ที่มาเยี่ยมชมบ่อยครั้งหาดป่าตองมีการค้าขายสูง มีร้านอาหารอื่น ๆ ที่ถูกกว่าและดีกว่าที่อื่น ๆ โดยไม่ถูกรบกวนจากทำเป็น,POS,2,March 2017
3069016,"You cannot sunbath or walk along this beach without being harassed by ppl selling crap! Even if your asleep they will nudge u / annoy you & wish you was in ""Spain"" looking at over weight english men cos this beach is summit else...You know how big issue sellers / beggars annoy you!This beach is just like that BUT WORSE!!!","คุณไม่สามารถอาบแดดหรือเดินไปตามชายหาดนี้โดยไม่ถูกรบกวนจาก ppl ขายอึ แม้ว่าคุณจะนอนหลับพวกเขาจะเขยิบคุณ  รบกวนคุณและหวังว่าคุณจะอยู่ใน ""สเปน"" มองผู้ชายที่มีน้ำหนักเกินคนอังกฤษเพราะชายหาดนี้ยอดมาก  แต่นั่นมันแย่มาก ",NEG,2,September 2014
3069083,This beach is dirty and over crowded. I would avoid it at all lengths unless you are into the rowdy tourist scene.,ชายหาดนี้สกปรกและมีผู้คนหนาแน่น ฉันจะหลีกเลี่ยงมันตลอดความยาวถ้าคุณไม่เข้าฉากการท่องเที่ยวที่น่าเกรงขาม,NEG,2,November 2016
3069113,Why would anyone want to come to this beach when there are so many other stunning beaches in Phuket and Thailand?  Horrible main street where everything looked grubby at lunchtime.  Just horrible,ทำไมทุกคนถึงอยากมาที่ชายหาดแห่งนี้เมื่อมีชายหาดที่สวยงามมากมายในภูเก็ตและประเทศไทย ถนนสายหลักที่น่ากลัวทุกอย่างดูสกปรกในเวลาอาหารกลางวัน น่ากลัวเพียง,NEG,1,December 2018
3069180,Patong beach was very dirty and had loads of rubbish floating in the water. The beaches at Kata and Karon are much nicer and cleaner.,หาดป่าตองสกปรกมากและมีขยะลอยอยู่ในน้ำ ชายหาดที่กะตะและกะรนนั้นดีกว่าและสะอาดกว่ามาก,NEG,1,May 2015
3069220,"Rubbish everywhere! Prefer not to come, or choose another beach to visit ;)Let the picture do the talking",ขยะทุกที่ ไม่ต้องการมาหรือเลือกหาดอื่นเพื่อเยี่ยมชม ปล่อยให้ภาพพูดออกมา,NEG,2,August 2015
3069333,This is first scam  only taxi can take you from bus station  to patong. Costing 450  baht it is 20 min drive . In general patong has become full of girl bars and massage  places. Traffic is very dangerous not for kids,นี่คือการหลอกลวงครั้งแรกเท่านั้นแท็กซี่สามารถนำคุณจากสถานีขนส่งไปยังป่าตอง ราคา 450 บาทใช้เวลาขับรถ 20 นาที โดยทั่วไปป่าตองเต็มไปด้วยบาร์สาวและสถานบริการนวด การจราจรเป็นสิ่งที่อันตรายมากไม่ใช่สำหรับเด็ก,NEG,1,January 2018
3069413,"Not the best of Thailand, reminds me the worse of Spanish beaches...we only stayed for one night. There are so many beautiful and quieter beaches not far from here but I guess it’s not everybody’s taste!",ไม่ใช่สิ่งที่ดีที่สุดของประเทศไทยทำให้ฉันนึกถึงชายหาดสเปนที่แย่กว่านั้น  เราพักแค่คืนเดียว มีชายหาดที่สวยงามและเงียบสงบมากมายอยู่ไม่ไกลจากที่นี่ แต่ฉันคิดว่ามันไม่ใช่รสนิยมของทุกคน,NEG,2,December 2018
3069470,"Dont go to Pstong unless your under 30. Party town, too many people. No longer a relaxing place to be for a holiday unless you are into drinking and eating. Visited this place before sunami and again in May 2016. Seems just another busy city nowadays. The beach has little shade from hot sun. Few and far between of hiring shaded sunbeds on beach unless prepared to haggle",อย่าไปที่ Pstong เว้นแต่คุณจะอายุต่ำกว่า 30 ปีเมืองปาร์ตี้มีคนจำนวนมากเกินไป ไม่มีสถานที่ผ่อนคลายสำหรับวันหยุดพักผ่อนอีกต่อไปเว้นแต่คุณจะดื่มและรับประทานอาหาร เยี่ยมชมสถานที่แห่งนี้ก่อนพระอาทิตย์ขึ้นและอีกครั้งในเดือนพฤษภาคม 2559 ดูเหมือนว่าเมืองอื่น ๆ ที่วุ่นวายในปัจจุบัน ชายหาดมีแสงน้อยจากแดดร้อน ไม่กี่และไกลจากการจ้างเตียงอาบแดดบนชายหาดเว้นแต่จะเตรียมที่จะต่อรอง,NEG,2,May 2016
3069567,"Phuket could be a beautiful place for tourists, unfortunately it is now ruled by greed and corruption and utter lawlessness. Do not waste your hard earned money on Phuket, try Vietnam, Cambodia or Laos. If the protests in Bangkok weren't enough we now gave greedy tuk tuk drivers blockading the streets of Patong. No enough is enough. They don't want us here and I don't want to come here ever again.",ภูเก็ตอาจเป็นสถานที่ที่สวยงามสำหรับนักท่องเที่ยวโชคไม่ดีที่ตอนนี้ถูกปกครองโดยความโลภและการทุจริตและความไร้ระเบียบที่สุด อย่าเสียเงินที่ได้มาอย่างหนักในภูเก็ตลองเวียดนามกัมพูชาหรือลาว หากการประท้วงในกรุงเทพไม่เพียงพอเราได้ให้คนขับรถตุ๊กตุ๊กโลภปิดถนนของป่าตอง ไม่เพียงพอก็เพียงพอ พวกเขาไม่ต้องการให้เราอยู่ที่นี่และฉันไม่ต้องการมาที่นี่อีกครั้ง,NEG,1,February 2014
3069608,"Unfortunately this us no longer paradise. At high tide it is almost impossible to find anywhere to lay a towel and sunbath. The loungers have taken over, which is fine if you want to spend 150BHT and spend the day. Just when you think you've found somewhere, the para sale guys set up and blow whistles to get you moving. Continuous hassling by hawkers make this a fairly average day at the beach. Further south at Kata the water is clearer and less crowded. Have a bit of a look around Phuket, there's better beaches.",น่าเสียดายที่เราไม่มีสวรรค์อีกต่อไป ในช่วงน้ำขึ้นสูงมันแทบจะเป็นไปไม่ได้เลยที่จะหาที่วางผ้าขนหนูและอาบแดด เก้าอี้ได้ยึดครองแล้วซึ่งก็โอเคถ้าคุณต้องการใช้เงิน 150 บาทและใช้เวลาทั้งวัน เมื่อคุณคิดว่าคุณพบที่ไหนสักแห่งพวกนักขายจะจัดตั้งและเป่านกหวีดเพื่อให้คุณเคลื่อนไหว การทะเลาะกันโดยคนหาบเร่ทำให้วันนี้เป็นวันธรรมดาที่ชายหาด ไกลออกไปทางใต้ที่หาดกะตะน้ำจะใสและแออัดน้อยกว่า ลองดูรอบ ๆ ภูเก็ตมีชายหาดที่ดีกว่านี้,NEG,2,June 2014
3069612,Like Bangla Rd Patong Beach is an ugly dirty over crowded beach with allot of undesirables here. I did not like Bangla Rd nor did I like Patong BEach but that my opinion and i suppose I saw thousands of people here having fun but I guess this place is not for me. I dont like crowded places and dirty noisy places,เช่นเดียวกับถ บางลาหาดป่าตองเป็นหาดที่น่าเกลียดสกปรกบนชายหาดที่มีผู้คนพลุกพล่านและเป็นที่ไม่พึงประสงค์ ฉันไม่ชอบถนนบางลาและไม่ชอบหาดป่าตอง แต่ความเห็นของฉันและฉันคิดว่าฉันเห็นคนหลายพันคนที่นี่มีความสนุกสนาน แต่ฉันคิดว่าสถานที่นี้ไม่เหมาะสำหรับฉัน ฉันไม่ชอบสถานที่แออัดและสถานที่ที่มีเสียงดัง,NEG,1,February 2013
3069812,"I'd skip Patong totally on future visits to Phuket. 3 days there was two and half too many. It seems though self interests rule. Eg: A mafia runs transportation and screws people at every chance. Not a little. But hugely. The government would have to have a hand in this or it wouldn't happen this widely. 400 baht for a short tuk tuk. Seriously!It's not just the money. No one wants to be screwed every time they walk out the door. Leaves you in a bad mood on holidaysAnd like the shirt says.  ""No I don't want a f..ing massage or suit"". I should not have to answer this 300 times a day. No exaggeration.""  Funny thing is I probably would have had a massage if it wasn't for the annoying sales robots that stalk you. They are all the same and keep talking for some reason when you say no thanks.  It makes sense the city is going broke. The sooner the dodgy businesses close the better. There are a selected few good ones I came across (my hotel and gym) but generally the city will be better to visit after it goes out of business. Atleast you'd get some peace on the beach.","ฉันจะข้ามป่าตองโดยสิ้นเชิงในการมาเที่ยวภูเก็ตในอนาคต 3 วันมีสองและครึ่งมากเกินไป ดูเหมือนว่ากฎผลประโยชน์ของตนเอง เช่นมาเฟียทำการขนส่งและขันคนทุกโอกาส ไม่น้อย แต่อย่างมหาศาล รัฐบาลจะต้องมีมือนี้หรือไม่จะเกิดขึ้นอย่างกว้างขวาง 400 บาทสำหรับรถตุ๊กตุ๊กสั้น อย่างจริงจังมันไม่ใช่แค่เงิน ไม่มีใครอยากจะเมาทุกครั้งที่พวกเขาเดินออกจากประตู ทำให้คุณอารมณ์ไม่ดีในวันหยุดและอย่างที่เสื้อพูด ""ไม่ฉันไม่ต้องการนวดหรือสูทซักหน่อย"" ฉันไม่ควรตอบ 300 ครั้งต่อวัน ไม่มีการพูดเกินจริง ""สิ่งที่ตลกคือฉันอาจจะได้รับการนวดถ้ามันไม่ได้สำหรับหุ่นยนต์ขายที่น่ารำคาญที่สะกดรอยตามคุณพวกเขาเหมือนกันทั้งหมดและพูดต่อไปด้วยเหตุผลบางอย่างเมื่อคุณพูดไม่ขอบคุณ กำลังจะล่มสลายเร็วกว่าธุรกิจหลบหลีกที่ดีกว่ามีบางคนที่ดีที่ฉันเลือกมา โรงแรมและห้องออกกำลังกายของฉัน แต่โดยทั่วไปเมืองจะดีกว่าที่จะเยี่ยมชมหลังจากที่มันออกไปทำธุรกิจ ความสงบบนชายหาด",NEG,1,February 2016
3069882,If you are going to Thailand to emerse yourself into one of the greatest cultures on the planet there is no reason to go to Patong. If you are looking to party with a bunch of Asstralians and Euro trash Patong is the place for you.,หากคุณกำลังจะไปประเทศไทยเพื่อยั่วโมโหตัวเองให้เป็นหนึ่งในวัฒนธรรมที่ยิ่งใหญ่ที่สุดในโลกไม่มีเหตุผลที่จะไปป่าตอง หากคุณกำลังมองหาปาร์ตี้กับกลุ่มชาว Asstralians และ Euro trash ป่าตองเป็นสถานที่สำหรับคุณ,NEG,1,May 2018
3069944,"We have been to Patong 10 years ago. The area was nice and clean back then. Now, touristy, crowded, and pricey. At night, the famous street has the ""clubs and shows"". We walked along the beach in the evening and it was crowded. I will never return to Patong after this visit. I can go to better beaches in the states.","เราเคยไปป่าตองเมื่อ 10 ปีก่อน บริเวณนั้นสวยและสะอาดแล้ว ตอนนี้นักท่องเที่ยวหนาแน่นและแพ่ง ในเวลากลางคืนถนนที่มีชื่อเสียงมี ""สโมสรและการแสดง"" เราเดินไปตามชายหาดในตอนเย็นและมีคนเยอะมาก ฉันจะไม่กลับไปที่ป่าตองหลังจากการเยี่ยมชมครั้งนี้ ฉันสามารถไปที่ชายหาดที่ดีขึ้นในรัฐ",NEG,2,April 2015
3070069,"We visited Patong beach last week and couldn't wait to get back to Karon.  Patong is way to busy, smelly and the beach locals are pushy at trying to sell you anything....",เราไปเที่ยวหาดป่าตองเมื่อสัปดาห์ที่แล้วและแทบรอไม่ไหวที่จะกลับไปที่กะรน ป่าตองเป็นวิธีการที่ยุ่งส่งกลิ่นและคนท้องถิ่นบนชายหาดกำลังพยายามขายสิ่งใดให้คุณ ,NEG,1,June 2015
3070161,lot of dirty stuff flowing into the sea just around the corner from the beach. The beach is busy and you have to cross the road to get there with no pedestrian safe crossing anywhere,สิ่งสกปรกมากมายไหลลงสู่ทะเลรอบ ๆ หัวมุมจากชายหาด ชายหาดไม่ว่างและคุณต้องข้ามถนนเพื่อไปที่นั่นโดยไม่ต้องข้ามถนนปลอดภัย,NEG,2,January 2015
3070209,There are far better beaches in Phuket than this dump. All you get is harassed and annoyed by touts and scammers. Not a place to go and relax with the family. Give it a miss and go elsewhere,ภูเก็ตมีชายหาดที่ดีกว่าการถ่ายโอนข้อมูลนี้ สิ่งที่คุณได้รับนั้นถูกรังควานและหงุดหงิดจากการหลอกลวงและผู้หลอกลวง ไม่ใช่สถานที่ที่จะไปพักผ่อนกับครอบครัว ให้มันพลาดและไปที่อื่น,NEG,2,May 2014
3070277,Patong beach in my opinion is one of the craziest beaches i have visited.  There are a lot of prostitutes especially on Banlga Road. If you have kids i advise you not to take them there as it can scar them for life. Almost everyone on Banlga Road sells unimaginable 18+ Rated XXX shows. I was being hustled to come and watch for free. the Catch is that they sell the drinks for 500-1000 Bart which is just ridiculous for a pint of tastless soda. I think only those with a perverted mind will go for such. I have no intention to visit patong in future as i have been scared.,หาดป่าตองในความคิดของฉันเป็นหนึ่งในชายหาดที่บ้าที่สุดที่ฉันเคยไปมา มีโสเภณีจำนวนมากโดยเฉพาะบนถนน Banlga หากคุณมีเด็กฉันแนะนำให้คุณอย่าพาพวกเขาไปที่นั่นเพราะอาจทำให้พวกเขามีแผลเป็นตลอดชีวิต เกือบทุกคนบนถนน Banlga ขายรายการ XXX ที่ได้รับคะแนนมากกว่า 18 รายการซึ่งเป็นไปไม่ได้ ฉันกำลังเร่งรีบที่จะมาและดูฟรี the Catch คือพวกเขาขายเครื่องดื่มในราคา 5001000 บาร์ตซึ่งไร้สาระสำหรับโซดารสจืด ฉันคิดว่ามีเพียงผู้ที่มีความคิดในทางที่ผิดเท่านั้นที่จะไปได้ ฉันไม่มีความตั้งใจที่จะไปเยี่ยมป่าตองในอนาคตเนื่องจากฉันกลัว,NEG,2,October 2016
3070301,"On arrival our friends brought us to the tourist beach area. It smelled sewers, there was garbage all over the place and we were harassed by vendors.then you have the bars where protitutes and traverts almost outnumber the tourists. We expected beautiful things in Thailand and we realised our friends who had convinced us to spend a month there, definetly were seeking different things. We were glad to get out of that tourist zoo where old white men get hooked up with teenager girls.",เมื่อมาถึงเพื่อนของเราพาเราไปยังพื้นที่ชายหาดท่องเที่ยว มันมีกลิ่นท่อระบายน้ำมีขยะทั่วสถานที่และเราถูกคุกคามโดยผู้ขายจากนั้นคุณมีบาร์ที่ protitutes และ traverss เกือบมากกว่าจำนวนนักท่องเที่ยว เราคาดหวังสิ่งสวยงามในประเทศไทยและเรารู้ว่าเพื่อน ๆ ของเราที่เชื่อว่าเราใช้เวลาหนึ่งเดือนที่นั่นแน่นอนว่ากำลังมองหาสิ่งที่แตกต่าง พวกเราดีใจที่ได้ออกจากสวนสัตว์ท่องเที่ยวที่ซึ่งชายผิวขาวแก่ติดกับวัยรุ่นหญิง,NEG,1,January 2012
3070502,The place is becomming a second Pattaya ...over crowded with low budget tours and cheap tourists everything here is to use and abuse the touristsbeen in phuket many time I have seen the place going down hill by the years   at the inverse of the prices though!!!!,สถานที่แห่งนี้กลายเป็นพัทยาแห่งที่สอง  มีผู้คนหนาแน่นด้วยทัวร์ราคาประหยัดและนักท่องเที่ยวราคาถูกทุกอย่างที่นี่คือการใช้และทารุณกรรมนักท่องเที่ยวในภูเก็ตหลายต่อหลายครั้ง ,NEG,1,October 2013
3070581,"If you are going to Phuket do not stay in Patong unless you love to party ....and drink drink drink ! A real pick up joint !Patong has a horrible dirty  beach full of young people (nothing wrong with that but not if your older and have a family ). Not a place for families or older couples at allThe shops at Patong are a rip off !!! Go to this night markets in Phuket town sat and sun nights there you will get bargains though you still have to barter . Stay some where like kata beach only 20-25 mins from patong ...much much better the beach completely different to Patong and much more of a nicer clientele ..::sorry but I have to say it as its true !Patong is good to see of a night for a hour or so and that's it Not a good place to take children of a night, in Bangla road , and you will get the locals coming up to you offering ping pong shows and also half naked girls pole dancing and many many lady boys .If you take a picture of a lady boy expect to give them money otherwise they can get quite nasty I have been coming to Phuket for years and years and think how dissapointed families and older people must feel in this filth hole !!!Local shops just want to rip you off !!Don't be fooled by ththe perfume they sell cheap it may look the same but it's not , far from itSame with look alike watches , don't waster your money !!Also DVDs make sure you play them before  you buy !!Many are copies you cant hear or see !Should only cost you $150 baht each DVD  pay no more !!!!DONT STAY IN PATONG !!Unless of course you want fast women , get drunk every night and pick up a different woman/girl each night and if you  mind a busy dirty beach !",หากคุณกำลังจะไปภูเก็ตอย่าอยู่ในป่าตองนอกเสียจากว่าคุณชอบปาร์ตี้  และดื่มเครื่องดื่ม รถกระบะรับส่งที่แท้จริงหาดป่าตองมีชายหาดสกปรกที่น่ากลัวซึ่งเต็มไปด้วยคนหนุ่มสาว ไม่มีอะไรผิดปกติกับที่นั่น ไม่ใช่สถานที่สำหรับครอบครัวหรือคู่รักที่มีอายุมากกว่าร้านค้าในป่าตองก็ขาด  ไปที่ตลาดโต้รุ่งในเมืองภูเก็ตและนั่งตากแดดที่นั่นคุณจะได้รับการต่อรองราคาแม้ว่าคุณจะต้องแลกเปลี่ยนสินค้า อยู่ที่ไหนสักแห่งที่ชอบหาดกะตะเพียง 2025 นาทีจากป่าตอง  ดีกว่าชายหาดที่แตกต่างจากหาดป่าตองและลูกค้าที่ดีกว่า   ขอโทษ แต่ฉันต้องบอกว่ามันเป็นความจริง เพื่อดูคืนหนึ่งชั่วโมงหรือมากกว่านั้นและไม่ใช่ที่ที่ดีที่จะพาลูก ๆ ของกลางคืนไปตามถนนบางลาและคุณจะได้คนในท้องถิ่นมาหาคุณที่จะนำเสนอรายการปิงปองและครึ่งสาวเปลือยกายเต้นเสาและ ถ้าคุณถ่ายภาพเด็กชายหญิงคาดหวังว่าจะให้เงินกับพวกเขามิฉะนั้นพวกเขาจะได้รับที่น่ารังเกียจฉันมาที่ภูเก็ตมาหลายปีแล้วและคิดว่าครอบครัวที่ผิดหวังและผู้สูงอายุต้องรู้สึกอย่างไรในหลุมสกปรกนี้ ร้านค้าในท้องถิ่นต้องการที่จะฉุดคุณอย่าหลงกลน้ำหอมที่พวกเขาขายในราคาถูกมันอาจจะดูเหมือนกัน แต่ก็ไม่ไกลจากมันมาพร้อมกับนาฬิกาที่ดูคล้าย ๆ กันอย่าจ่ายเงินให้คุณ  ให้แน่ใจว่าคุณเล่นพวกเขาก่อนที่จะซื้อ  หลาย ๆ สำเนาที่คุณไม่สามารถได้ยินหรือดู ควรค่าคุณ $ 150 บาทดีวีดีแต่ละแผ่นจ่ายไม่มากเลยอย่าพักที่ป่าตองแน่นอนว่าถ้าคุณต้องการผู้หญิงที่รวดเร็วอดเมาทุกคืนและรับหญิงสาวคนละคนในแต่ละคืนและถ้าคุณรังเกียจชายหาดสกปรก,NEG,1,May 2015
3070590,"The beach is dirty.  Sewer drains flow into the bay on both sides.  I used to go to the Gay Beach Part (where the lifesaver's cottage is) and often when in the water plastic bags, plastic wrappers, and even pieces of sht would float around you.  Never never am I going there anymore it is tooooooo dirty.",ชายหาดสกปรก ท่อระบายน้ำทิ้งไหลลงสู่อ่าวทั้งสองด้าน ฉันเคยไปที่ Gay Beach Part ที่กระท่อมของผู้ช่วยชีวิต และบ่อยครั้งเมื่ออยู่ในถุงพลาสติกน้ำห่อพลาสติกและแม้กระทั่งชิ้นส่วนของ sht จะลอยอยู่รอบตัวคุณ ฉันจะไม่ไปที่นั่นอีกต่อไปแล้วมันสกปรกมากเกินไป,NEG,1,January 2013
3070612,"Extremely over crowded. Everyone trying to aggressively sell you everything, when all I wanted was to sit on the beach and swim a bit. Patong couldn't be worse. I hope this is not Thailand as a whole. Would not come back.",แออัดมากเกินไป ทุกคนพยายามขายทุกอย่างให้คุณอย่างจริงจังเมื่อทั้งหมดที่ฉันต้องการคือการนั่งบนชายหาดและว่ายน้ำเล็กน้อย ป่าตองไม่น่าจะแย่ ฉันหวังว่านี่ไม่ใช่ประเทศไทยโดยรวม จะไม่กลับมา,NEG,1,December 2016
3070648,"First time i visited Patong was 12 years ago and loved it. On my recent visit i vowed never to return. It is by far the most expensive place i have visitedt in Thailand. The beach is filthy and you get constantly harassed by vendors to buy crap. Tuk Tuks are are rip off. Patong is now overrun by Large groups of Chinese, Indians and Arabs, oh yeh and i had money stolen from my room safe in the hotel i was staying at by one of the cleaners (LOTUS HOTEL).I have recently travelled Asia for 2 years and this is one place i wont be returning to.",ครั้งแรกที่ฉันไปที่หาดป่าตองเมื่อ 12 ปีก่อนและชอบมาก ในการเยี่ยมชมล่าสุดของฉันฉันสาบานที่จะไม่กลับ มันเป็นสถานที่ที่แพงที่สุดที่ฉันเคยไปมาในประเทศไทย ชายหาดสกปรกและคุณได้รับการรบกวนจากผู้ค้าอย่างต่อเนื่องเพื่อซื้ออึ รถตุ๊กตุ๊กถูกฉุด ป่าตองตอนนี้ถูกบุกรุกโดยกลุ่มใหญ่ของจีนอินเดียและอาหรับโอ้วและฉันมีเงินถูกขโมยจากห้องของฉันปลอดภัยในโรงแรมฉันพักที่หนึ่งในน้ำยาทำความสะอาด โรงแรมจำนวนมาก ฉันเพิ่งเดินทางไปเอเชียเป็นเวลา 2 ปี และนี่คือที่เดียวที่ฉันจะไม่กลับมา,NEG,1,December 2016
